"For help see <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">Client Script API and Examples</a>","Để được trợ giúp, hãy xem <a href=""https://frappeframework.com/docs/user/en/guides/portal-development/web-forms"" target=""_blank"">API và Ví dụ về Tập lệnh Khách</a>",
"For more information, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">click here</a>.","Để biết thêm thông tin, <a class=""text-muted"" href=""https://erpnext.com/docs/user/manual/en/setting-up/email/linking-emails-to-document"">nhấn vào đây</a>.",
"For more information, {0}.","Để biết thêm thông tin, {0}.",
"For multiple addresses, enter the address on different line. e.g. test@test.com ⏎ test1@test.com","Đối với nhiều địa chỉ, hãy nhập địa chỉ trên một dòng khác. ví dụ: test@test.com ⏎ test1@test.com",
"For updating, you can update only selective columns.","Để cập nhật, bạn chỉ có thể cập nhật các cột được chọn lọc.",
For {0} at level {1} in {2} in row {3},Cho {0} ở cấp độ {1} trong {2} ở hàng {3},
Force,Bắt buộc,
Force Re-route to Default View,Buộc định tuyến lại về chế độ xem mặc định,
Force Show,Buộc hiển thị,
Force Stop job,Buộc dừng công việc,
Force User to Reset Password,Buộc người dùng đặt lại mật khẩu,
Force Web Capture Mode for Uploads,Bắt buộc Chế độ Chụp Ảnh Web khi Tải lên,
Forgot Password?,Quên mật khẩu?,
Form,Biểu mẫu,
Form Builder,Trình tạo biểu mẫu,
Form Dict,Từ điển biểu mẫu,
Form Settings,Cài đặt biểu mẫu,
Form Tour,Hướng Dẫn Sử Dụng Form,
Form Tour Step,Bước Hướng Dẫn Biểu Mẫu,
Form URL-Encoded,URL được mã hóa biểu mẫu,
Format,Định dạng,
Format Data,Định dạng dữ liệu,
Forward,Chuyển tiếp,
Forward To Email Address,Chuyển tiếp đến địa chỉ email,
Fraction,Phân Số,
Fraction Units,Đơn vị phân số,
Frappe,ERP,
Frappe Cloud Login Successful,Đăng nhập Frappe Cloud thành công,
Frappe Framework,Frappe Framework,
Frappe Insights,Frappe Insights,
Frappe Light,Frappe Light,
Frappe Support,Hỗ trợ Frappe,
Frappe page builder using components,Trình tạo trang Frappe sử dụng các thành phần,
Free,Miễn phí,
From Date Field,Trường Từ ngày,
From Document Type,Từ Loại Tài Liệu,
From Full Name,Từ Tên đầy đủ,
From User,Từ người dùng,
From version,Từ phiên bản,
Full,Đầy đủ,
Full Page,Toàn Trang,
Full Width,Chiều Rộng Toàn Phần,
Function,Chức năng,
Function Based On,Dựa trên chức năng,
Function {0} is not whitelisted.,Chức năng {0} không nằm trong danh sách trắng.,
Fw: {0},Fw: {0},
GET,GET,
GMail,GMail,
GNU Affero General Public License,Giấy phép Công cộng GNU Affero,
GNU General Public License,Giấy phép Công cộng GNU,
Gantt,Gantt,
Gantt View,Gantt View,
Genderqueer,Lưỡng tính,
Generate Custom Reports,Tạo Báo Cáo Tùy Chỉnh,
Generate Keys,Tạo Khóa,
Generate New Report,Tạo Báo Cáo Mới,
Generate Random Password,Tạo Mật Khẩu Ngẫu Nhiên,
Generate Tracking URL,Tạo URL Theo Dõi,
Geolocation,Định vị địa lý,
Get Alerts for Today,Nhận thông báo cho hôm nay,
Get Backup Encryption Key,Lấy Khóa Mã Hóa Sao Lưu,
Get Contacts,Lấy Danh bạ,
Get Fields,Lấy trường dữ liệu,
Get Header and Footer wkhtmltopdf variables,Lấy các biến wkhtmltopdf của Tiêu đề đầu trang và Chân trang,
Get OpenID Configuration,Lấy Cấu Hình OpenID,
Get PDF,Tải PDF,
Get a preview of generated names with a series.,Xem trước các tên đã tạo bằng một chuỗi.,
Get more insights with,Nhận thêm thông tin chi tiết với,
Get notified when an email is received on any of the documents assigned to you.,Nhận thông báo khi có email được nhận trên bất kỳ tài liệu nào được giao cho bạn.,
Get your globally recognized avatar from Gravatar.com,Nhận avatar được công nhận trên toàn cầu của bạn từ Gravatar.com,
Git Branch,Git Branch,
GitHub,GitHub,
Github flavoured markdown syntax,Cú pháp markdown theo kiểu Github,
Give Review Points,Đánh giá điểm,
Global Search DocType,Tìm kiếm toàn cầu DocType,
Global Search Document Types Reset.,Cài đặt lại các loại tài liệu tìm kiếm toàn cầu.,
Global Search Settings,Cài đặt tìm kiếm toàn cầu,
Global Shortcuts,Phím tắt toàn cục,
Global Unsubscribe,Hủy đăng ký toàn cầu,
Go,Đi,
Go Back,Quay lại,
Go to Notification Settings List,Đi đến Danh sách Cài đặt Thông báo,
Go to Page,Đi đến Trang,
Go to Workflow,Đi đến quy trình làm việc,
Go to Workspace,Đi đến Không gian làm việc,
Go to next record,Đi đến bản ghi tiếp theo,
Go to previous record,Đi đến bản ghi trước,
Go to the document,Đi đến tài liệu,
Go to this URL after completing the form,Đi đến URL này sau khi hoàn thành biểu mẫu,
Go to {0},Đi đến {0},
Go to {0} Page,Đi đến Trang {0},
Google,Google,
Google Analytics ID,ID Google Analytics,
Google Analytics anonymise IP,Google Analytics ẩn danh IP,
Google Calendar,Lịch Google,
Google Calendar - Contact / email not found. Did not add attendee for -<br>{0},Google Calendar - Không tìm thấy liên hệ / email. Không thêm người tham dự cho -<br>{0},
"Google Calendar - Could not create Calendar for {0}, error code {1}.","Google Calendar - Không thể tạo Lịch cho {0}, mã lỗi {1}.",
"Google Calendar - Could not delete Event {0} from Google Calendar, error code {1}.","Google Lịch - Không thể xóa Sự kiện {0} khỏi Google Lịch, mã lỗi {1}.",
"Google Calendar - Could not fetch event from Google Calendar, error code {0}.","Google Lịch - Không thể tìm nạp sự kiện từ Google Lịch, mã lỗi {0}.",
"Google Calendar - Could not insert contact in Google Contacts {0}, error code {1}.","Google Lịch - Không thể thêm liên hệ vào Google Contacts {0}, mã lỗi {1}.",
"Google Calendar - Could not insert event in Google Calendar {0}, error code {1}.","Google Lịch - Không thể chèn sự kiện vào Google Lịch {0}, mã lỗi {1}.",
"Google Calendar - Could not update Event {0} in Google Calendar, error code {1}.","Google Lịch - Không thể cập nhật Sự kiện {0} trong Google Lịch, mã lỗi {1}.",
Google Calendar Event ID,ID Sự kiện trên Lịch Google,
Google Calendar ID,ID Google Calendar,
Google Calendar has been configured.,Google Lịch đã được định cấu hình.,
Google Contacts,Danh bạ Google,
"Google Contacts - Could not sync contacts from Google Contacts {0}, error code {1}.","Google Danh bạ - Không thể đồng bộ hóa danh bạ từ Google Danh bạ {0}, mã lỗi {1}.",
"Google Contacts - Could not update contact in Google Contacts {0}, error code {1}.","Danh bạ Google - Không thể cập nhật liên hệ trong Danh bạ Google {0}, mã lỗi {1}.",
Google Contacts Id,ID Google Liên hệ,
Google Drive,Google Drive,
Google Drive - Could not create folder in Google Drive - Error Code {0},Google Drive - Không thể tạo thư mục trong Google Drive - Mã lỗi {0},
Google Drive - Could not find folder in Google Drive - Error Code {0},Google Drive - Không tìm thấy thư mục trong Google Drive - Mã lỗi {0},
Google Drive - Could not locate - {0},Google Drive - Không thể định vị - {0},
Google Drive Backup Successful.,Sao lưu Google Drive thành công.,
Google Drive Picker,Trình chọn Google Drive,
Google Drive Picker Enabled,Đã bật Trình chọn Google Drive,
Google Font,Google Font,
Google Meet Link,Liên kết Google Meet,
Google Services,Dịch vụ Google,
Google Settings,Cài đặt Google,
Google Sheets URL is invalid or not publicly accessible.,URL Google Trang tính không hợp lệ hoặc không được truy cập công khai.,
"Google Sheets URL must end with ""gid={number}"". Copy and paste the URL from the browser address bar and try again.","URL Google Sheets phải kết thúc bằng ""gid={number}"". Sao chép và dán URL từ thanh địa chỉ của trình duyệt rồi thử lại.",
Google Snippet Preview,Xem trước Đoạn mã Google,
Grant Type,Loại cấp phép,
Graph,Đồ thị,
Gray,Xám,
Greater Than,Lớn hơn,
Greater Than Or Equal To,Lớn hơn hoặc bằng,
Grid Empty State,Trạng thái Lưới trống,
Grid Shortcuts,Lối tắt lưới,
Group By Based On,Nhóm Theo,
Group By Type,Nhóm theo loại,
Group By field is required to create a dashboard chart,Bạn cần có trường Nhóm theo để tạo biểu đồ trên dashboard,
Group Object Class,Lớp đối tượng nhóm,
Group your custom doctypes under modules,Nhóm các doctype tùy chỉnh của bạn vào các module,
Grouped by <span style='font-weight:600;'>{0}</b>,Được nhóm theo <span style='font-weight:600;'>{0}</b>,
HEAD,HEAD,
HH:mm,HH:mm,
HH:mm:ss,HH:mm:ss,
HTML,"<b>Tên người dùng hoặc mật khẩu không hợp lệ.</b>
Vui lòng kiểm tra xem bạn đã nhập đúng tên người dùng và đã bật Caps Lock chưa. Bạn có thể <a href=""/users/password/new"">đặt lại mật khẩu</a> nếu bạn đã quên mật khẩu của mình.",
HTML Editor,Trình soạn thảo HTML,
HTML Page,Trang HTML,
HTML for header section. Optional,HTML cho phần tiêu đề. Tùy chọn,
HTML with jinja support,HTML có hỗ trợ jinja,
Half,Một nửa,
Handled Emails,Email Đã Xử Lý,
Has  Attachment,Có tập tin đính kèm,
Has Domain,Có tên miền,
Has Next Condition,Có Điều Kiện Tiếp Theo,
Has Role,Có vai trò,
Has Web View,Có Web View,
Have an account? Login,Bạn có tài khoản chưa? Đăng nhập,
Header,Tiêu đề,
Header HTML,HTML Tiêu đề,
Header HTML set from attachment {0},HTML tiêu đề được thiết lập từ tệp đính kèm {0},
Header Script,Script Tiêu Đề,
Header and Breadcrumbs,Tiêu đề và Breadcrumbs,
"Header, Robots","Tiêu đề, Robots",
Header/Footer scripts can be used to add dynamic behaviours.,Các tập lệnh Tiêu đề/Chân trang có thể được sử dụng để thêm các hành vi động.,
Headers,Tiêu đề,
Heading,Tiêu đề,
Hello,Xin chào,
Help Category,Danh mục trợ giúp,
Help Dropdown,Menu thả xuống Trợ giúp,
Help HTML,HTML Trợ giúp,
Help on Search,Trợ giúp về Tìm kiếm,
"Help: To link to another record in the system, use ""/app/note/[Note Name]"" as the Link URL. (don't use ""http://"")","Trợ giúp: Để liên kết đến một bản ghi khác trong hệ thống, hãy sử dụng ""/app/note/[Tên ghi chú]"" làm URL Liên kết. (không sử dụng ""http://"")",
Helpful,Hữu ích,
Helvetica,Helvetica,
Helvetica Neue,Helvetica Neue,
Here's your tracking URL,Đây là URL theo dõi của bạn,
Hi {0},Chào {0},
Hidden,Ẩn,
Hidden Fields,Các trường ẩn,
Hide,Ẩn,
Hide Block,Ẩn Khối,
Hide Border,Ẩn Đường Viền,
Hide Buttons,Ẩn nút,
Hide CTA,Ẩn CTA,
Hide Copy,Ẩn Bản sao,
Hide Custom DocTypes and Reports,Ẩn DocType và Báo cáo Tùy chỉnh,
Hide Days,Ẩn ngày,
Hide Descendants,Ẩn các phần tử con,
Hide Error,Ẩn Lỗi,
Hide Login,Ẩn Đăng Nhập,
Hide Preview,Ẩn Xem trước,
"Hide Previous, Next and Close button on highlight dialog.","Ẩn nút Trước, Tiếp theo và Đóng trên hộp thoại làm nổi bật.",
Hide Saved,Ẩn Đã Lưu,
Hide Seconds,Ẩn Giây,
"Hide Sidebar, Menu, and Comments","Ẩn Thanh bên, Menu và Bình luận",
Hide Standard Menu,Ẩn Menu Tiêu Chuẩn,
Hide Tags,Ẩn thẻ,
Hide Weekends,Ẩn ngày cuối tuần,
Hide Workspace,Ẩn Không gian làm việc,
Hide descendant records of <b>For Value</b>.,Ẩn các bản ghi con của <b>Giá trị</b>.,
Hide details,Ẩn chi tiết,
Hide footer in auto email reports,Ẩn chân trang trong báo cáo email tự động,
Hide footer signup,Ẩn đăng ký chân trang,
Higher priority rule will be applied first,Quy tắc có độ ưu tiên cao hơn sẽ được áp dụng trước,
Highlight,Nổi bật,
"Hint: Include symbols, numbers and capital letters in the password","Gợi ý: Hãy thêm các ký tự đặc biệt, chữ số và chữ in hoa vào mật khẩu",
Home Page,Trang chủ,
Home Settings,Cài đặt trang chủ,
Home/Test Folder 1,Trang chủ/Thư mục kiểm tra 1,
Home/Test Folder 1/Test Folder 3,Trang chủ/Thư mục kiểm tra 1/Thư mục kiểm tra 3,
Home/Test Folder 2,Trang chủ/Thư mục kiểm tra 2,
Hourly Long,Theo giờ Dài,
Hourly rate limit for generating password reset links,Giới hạn số lượng liên kết đặt lại mật khẩu được tạo mỗi giờ,
"How should this currency be formatted? If not set, will use system defaults","Định dạng tiền tệ này như thế nào? Nếu không được đặt, sẽ sử dụng mặc định của hệ thống",
"I guess you don't have access to any workspace yet, but you can create one just for yourself. Click on the <b>Create Workspace</b> button to create one.<br>","Tôi đoán là bạn chưa có quyền truy cập vào bất kỳ không gian làm việc nào, nhưng bạn có thể tự tạo một cái cho mình. Nhấp vào nút <b>Tạo Không gian làm việc</b> để tạo một cái.<br>",
